disease,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
follicular thyroid carcinoma,-0.89452004,0.81028855,-0.41176298,0.62607855,-1.1110086,0.26350838,-1.8350571,0.03231655,1.1470966,-0.15851982,0.6803782,1.6315511,0.9301571,-0.7090667,1.0208174,-0.57198066,1.0638505,-0.27765936,0.868933,-0.97816324,-0.7508705,-0.29870597,0.5589083,1.0438689,-0.55807334,-0.7215997,0.40376872,-1.0632104,0.56257224,-1.622682,-0.54603606,-1.2228843,0.069010116,0.42796585,-0.96391606,0.90690607,-1.1474761,-0.597348,-0.35050967,0.84762233,-0.08752363,-1.1596318,-0.515807,1.1102442,-0.36300796,-0.18257122,1.2656659,-0.8090221,-0.07462665,-1.6433123,-0.39729843,-0.50046813,-0.44631848,-0.44083512,-1.1569724,1.2916095,-0.35812277,0.20226742,0.6805218,-0.15257004,1.0002662,-0.5899905,-0.37756646,1.252775,-0.50333685,1.2718129,-1.361731,0.42516494,0.0131446095,-0.95117664,0.34337988,0.044585932,0.17283456,-0.6368793,-1.0471745,1.412397,-1.5834224,1.1506996,0.40850082,-0.7167607,0.86177987,-0.7881048,-0.15681474,1.093122,-0.04197615,-0.51125234,0.027121872,-0.0037035448,1.1707386,0.43404007,-0.4427356,1.2580869,1.6549827,-0.90531147,1.5089848,-1.5351557,-0.54521686,0.43364352,0.19518404,0.2579042,0.29725373,-0.15284674,-0.55542195,0.8185301,0.83672446,0.07964621,-0.57373095,-0.5103532,0.22571075,0.6989804,0.24108347,0.6705649,-1.7874122,-0.31786814,-0.97787607,0.83787835,-0.31047684,-1.32671,0.5092061,-0.8523668,-0.0699863,0.8585496,-0.13150856,-0.63063973,0.50367683,-0.11679466,-0.07649408,0.3526059
brainstem gliomas,-0.49929896,0.45092708,-0.22852093,0.34935665,-0.6184332,0.14725338,-1.0222524,0.017156133,0.6402542,-0.08904057,0.37858734,0.90975064,0.5189585,-0.39599696,0.56821895,-0.3182166,0.5927145,-0.15528323,0.4843216,-0.545457,-0.41931933,-0.16578324,0.3115601,0.58193064,-0.3105235,-0.40125793,0.22450495,-0.5932487,0.31330863,-0.9047529,-0.30353412,-0.6820598,0.039266728,0.23813693,-0.5360578,0.5043375,-0.64031947,-0.3335415,-0.195833,0.47166824,-0.048582308,-0.6453245,-0.28841472,0.6187967,-0.20280853,-0.10130034,0.7055584,-0.45088777,-0.042588778,-0.9151709,-0.2205078,-0.27905157,-0.24835187,-0.24615462,-0.64423394,0.7195009,-0.19891533,0.11322952,0.37999386,-0.085067734,0.5571976,-0.3286195,-0.21010228,0.6973701,-0.2811288,0.7079669,-0.7596797,0.23649752,0.006748637,-0.5294408,0.19215666,0.025399946,0.09670086,-0.354605,-0.58279,0.7878138,-0.8824057,0.640765,0.22830324,-0.4003799,0.47982693,-0.4388899,-0.0881326,0.60989344,-0.024054613,-0.28413096,0.015972856,-0.0029045541,0.65288997,0.24241967,-0.24718826,0.7017579,0.9217915,-0.50423515,0.8410347,-0.8550901,-0.30330673,0.24204122,0.108981505,0.14282617,0.16531047,-0.085639045,-0.30987903,0.45695478,0.46603763,0.04538374,-0.31921065,-0.28366065,0.1260534,0.38887343,0.13515486,0.37443352,-0.9967098,-0.1778369,-0.54535455,0.46659315,-0.17336617,-0.7397132,0.28318495,-0.47454748,-0.038517702,0.477999,-0.07387861,-0.3518387,0.28000796,-0.06467005,-0.042253964,0.19651744
diffuse malignant peritoneal mesothelioma,-0.41103804,0.3723667,-0.18980311,0.28831992,-0.5107568,0.12172646,-0.8429762,0.015151914,0.5267698,-0.07291054,0.3125251,0.75048363,0.4278286,-0.3256628,0.46920744,-0.26259834,0.48793024,-0.12798244,0.40074635,-0.45044112,-0.34483856,-0.13729203,0.2581911,0.48092708,-0.25609958,-0.33209863,0.18523328,-0.48869967,0.25757676,-0.74649006,-0.25111675,-0.56245583,0.0315082,0.19602537,-0.44399312,0.41763875,-0.5272053,-0.27474004,-0.16156088,0.38966674,-0.039165348,-0.53353554,-0.23659655,0.51166457,-0.16727008,-0.08338511,0.5828288,-0.3733077,-0.033724003,-0.7552681,-0.18303874,-0.23118922,-0.2045224,-0.20311908,-0.5315046,0.5929139,-0.16456386,0.093373105,0.31276038,-0.07150777,0.4588671,-0.27012652,-0.17275366,0.5760695,-0.23153421,0.58485633,-0.625809,0.19488837,0.005800705,-0.43710265,0.15765707,0.020781476,0.080096185,-0.29202276,-0.48156947,0.6492828,-0.7293944,0.52859133,0.18789235,-0.32903558,0.39560455,-0.36147013,-0.07201385,0.50252676,-0.019383222,-0.23521425,0.012174461,-0.0014186673,0.5386985,0.1998916,-0.20404442,0.5784995,0.76039165,-0.41531393,0.6920464,-0.7051805,-0.25031534,0.20003253,0.09076653,0.11894747,0.13590637,-0.070788905,-0.2560714,0.37608817,0.38382906,0.036008835,-0.26336557,-0.23472095,0.10180651,0.32122672,0.11063464,0.30818444,-0.8218785,-0.14615397,-0.45014346,0.38445517,-0.14348966,-0.61060584,0.23385504,-0.39132825,-0.031723242,0.39419374,-0.060686234,-0.29056877,0.23150544,-0.053127963,-0.034504138,0.1606046
Duke B,-0.23119485,0.20805822,-0.10539773,0.16204306,-0.2855307,0.068619296,-0.47207555,0.0076087043,0.29627687,-0.041585874,0.17457806,0.4211401,0.24039137,-0.18339273,0.26229534,-0.1466343,0.27334058,-0.07228831,0.2246582,-0.2527933,-0.19416861,-0.07625339,0.1447674,0.26972696,-0.14305559,-0.18522818,0.10331128,-0.2746582,0.144177,-0.4188468,-0.13995603,-0.3158096,0.01849104,0.10950761,-0.24768217,0.2329587,-0.29635668,-0.15464711,-0.09105096,0.21768585,-0.021776214,-0.29807672,-0.13360466,0.28681323,-0.09426152,-0.046292502,0.32686314,-0.20922777,-0.019946957,-0.42267343,-0.10165675,-0.12969553,-0.114266105,-0.11432758,-0.29735854,0.33203122,-0.091561355,0.052840244,0.17606583,-0.040087607,0.2569636,-0.15124394,-0.09652413,0.32206437,-0.13040148,0.32697955,-0.35158694,0.108787216,0.0026715603,-0.2443306,0.08917844,0.012201611,0.045262024,-0.16337086,-0.2690987,0.36462504,-0.40875873,0.29576144,0.10597125,-0.18538737,0.22129953,-0.20229262,-0.041121185,0.28238595,-0.01153759,-0.1310295,0.007713955,-0.0016590208,0.30237535,0.112575814,-0.114818126,0.3248931,0.42566997,-0.23250599,0.38801533,-0.394814,-0.1397569,0.112485595,0.0510617,0.065733686,0.07583916,-0.04013746,-0.1438616,0.21160911,0.21488819,0.021217836,-0.14708544,-0.13078421,0.05738862,0.17936808,0.062835194,0.17348294,-0.46126086,-0.082624726,-0.25268096,0.21514507,-0.08075934,-0.34257382,0.13047396,-0.2188628,-0.017294906,0.2204825,-0.034609187,-0.16324641,0.12905537,-0.02936921,-0.01897186,0.09006422
acute lymphocytic leukemia ,-0.1546771,0.13938624,-0.071100175,0.108888485,-0.19142564,0.046365343,-0.31591305,0.005425805,0.19796991,-0.027782489,0.11686539,0.2824203,0.1611566,-0.12256977,0.17578293,-0.09807822,0.1823654,-0.048595168,0.15143754,-0.16987418,-0.12975068,-0.051150747,0.09789186,0.18144487,-0.09558945,-0.12447722,0.069001496,-0.18389286,0.095898986,-0.2809503,-0.09396011,-0.21174146,0.012134839,0.072923556,-0.16671355,0.15676215,-0.19825555,-0.10362221,-0.06124925,0.1459408,-0.013865696,-0.20016035,-0.08902107,0.19309306,-0.06337942,-0.030692905,0.219691,-0.14117853,-0.012802314,-0.28316772,-0.0685156,-0.08769737,-0.07612855,-0.07686808,-0.1990556,0.22191054,-0.061372645,0.035631537,0.11781006,-0.027828636,0.17152095,-0.10058675,-0.06413779,0.21601412,-0.0874116,0.21932381,-0.23532267,0.07256258,0.0016763607,-0.16369458,0.059520416,0.008325938,0.030752886,-0.10894575,-0.1805282,0.24422447,-0.27493984,0.19794045,0.071000606,-0.12375856,0.14793283,-0.13500708,-0.027406229,0.18911047,-0.0077099446,-0.08801293,0.0048337104,-0.00080743944,0.20291378,0.07561053,-0.07723763,0.21769968,0.28498974,-0.15520564,0.25879762,-0.2641929,-0.09347598,0.0758008,0.034919668,0.044445228,0.050329812,-0.02719638,-0.09687209,0.14154716,0.14341652,0.013658794,-0.09834976,-0.08779678,0.03699781,0.12019973,0.041857228,0.11609952,-0.30912423,-0.055291984,-0.16970544,0.14367253,-0.054598197,-0.23000358,0.08732842,-0.14635438,-0.011328669,0.14742944,-0.023283532,-0.10978901,0.086529024,-0.019312007,-0.012280963,0.059290662
testicular cancer,-0.9185557,0.8316463,-0.42226058,0.64268994,-1.1402913,0.2704604,-1.8838344,0.03283786,1.1779983,-0.16291359,0.69834167,1.6748799,0.9549588,-0.7282334,1.0477402,-0.5871106,1.0923837,-0.2850868,0.8916472,-1.0039997,-0.7711644,-0.30643487,0.5734082,1.0713295,-0.5728771,-0.74038374,0.41444495,-1.091677,0.5777577,-1.665737,-0.56028605,-1.2554351,0.07114732,0.43943447,-0.9889166,0.9304635,-1.1782812,-0.6133557,-0.35983697,0.8699102,-0.090108894,-1.1900177,-0.5299392,1.1393784,-0.37268433,-0.18745132,1.2990433,-0.8301011,-0.077063635,-1.6868103,-0.40746337,-0.51347774,-0.45824108,-0.4525446,-1.1876378,1.3260647,-0.36744785,0.20768122,0.6988319,-0.15623023,1.0270365,-0.6059269,-0.38774046,1.2857603,-0.51684904,1.3052858,-1.3981701,0.43649316,0.013387801,-0.97629607,0.3527929,0.04585849,0.17735405,-0.65390205,-1.0746914,1.4501095,-1.6250209,1.1812078,0.4195145,-0.7362001,0.8846964,-0.80918366,-0.1612206,1.1223449,-0.043262497,-0.52453095,0.028173966,-0.004136548,1.2018142,0.44561464,-0.45447087,1.2916297,1.6988941,-0.9295166,1.5495574,-1.5759382,-0.55962884,0.44506672,0.20011862,0.26437712,0.30526215,-0.15688165,-0.57005197,0.840557,0.8590981,0.082233764,-0.5889242,-0.52364606,0.23234199,0.7173723,0.2477773,0.6886134,-1.8349916,-0.3265044,-1.0037863,0.860229,-0.3185927,-1.3618374,0.522617,-0.87501425,-0.07183291,0.8813425,-0.13510925,-0.6473021,0.51685894,-0.11992634,-0.078603275,0.3624123
chromophobe renal cell carcinoma,-0.17738083,0.16040413,-0.08211409,0.124952674,-0.22023568,0.05313877,-0.3631001,0.006601774,0.22702135,-0.03163881,0.13449685,0.3243107,0.18493246,-0.14046109,0.20223874,-0.11288798,0.20952503,-0.0556316,0.17404355,-0.19508918,-0.14869967,-0.059050977,0.112513736,0.20845789,-0.10999995,-0.14340547,0.07946797,-0.21097879,0.11020276,-0.3226489,-0.108274296,-0.24306867,0.013596668,0.08389042,-0.19206277,0.18059546,-0.2274211,-0.11880194,-0.07019459,0.16797046,-0.015942654,-0.23038298,-0.10185459,0.22190268,-0.07263425,-0.03541298,0.25238666,-0.16228189,-0.0142653305,-0.3255937,-0.07911587,-0.10076616,-0.08758556,-0.08814924,-0.2289022,0.25503513,-0.07078499,0.040751833,0.13504754,-0.03204172,0.19710915,-0.115573965,-0.073768504,0.24852332,-0.100182414,0.25233474,-0.27003595,0.08351578,0.002150456,-0.18832844,0.06804602,0.00935346,0.03521384,-0.1252623,-0.20775482,0.2803138,-0.3159925,0.22761104,0.08131445,-0.14178142,0.17011206,-0.15519287,-0.031179266,0.21699165,-0.008591811,-0.10145965,0.0051855273,-0.0005644134,0.23298286,0.08667695,-0.088587366,0.24987571,0.32762405,-0.17838858,0.2972076,-0.30369377,-0.10760077,0.08698013,0.04010108,0.051457968,0.057922427,-0.031092511,-0.11120472,0.16229145,0.16483791,0.015245943,-0.113189995,-0.101192035,0.04228369,0.13836858,0.047751386,0.13308465,-0.3549327,-0.06324532,-0.19485614,0.1651733,-0.062639095,-0.2641615,0.1005658,-0.16831315,-0.013187962,0.16955134,-0.026522843,-0.12602445,0.099697545,-0.022328604,-0.014225459,0.0680233
large cell carcinoma,-0.38257578,0.34811136,-0.17872496,0.26913133,-0.4775295,0.11378554,-0.7865964,0.015396101,0.48997253,-0.06730195,0.29207492,0.70035106,0.39888862,-0.30272308,0.43860254,-0.24534176,0.45442146,-0.11918584,0.37527582,-0.42082715,-0.32054538,-0.1288627,0.24218236,0.44973156,-0.23909871,-0.31131265,0.17304838,-0.45524672,0.2395728,-0.69676864,-0.23533888,-0.52464294,0.028293414,0.18263747,-0.41653168,0.39174542,-0.49082786,-0.25584346,-0.15068185,0.3644692,-0.035677455,-0.49945545,-0.21922188,0.47880608,-0.15596554,-0.077763975,0.54476005,-0.34982404,-0.029755743,-0.70544356,-0.17224652,-0.21678007,-0.19062275,-0.18952021,-0.49629655,0.55285263,-0.15424937,0.086996935,0.2909974,-0.06810253,0.4275572,-0.25119385,-0.16074745,0.5387096,-0.21557005,0.54695237,-0.5829995,0.18181923,0.0057926127,-0.40852177,0.14607275,0.019089933,0.075007305,-0.27211973,-0.4505206,0.60522634,-0.68231744,0.49350208,0.17475776,-0.30558515,0.3691361,-0.3368808,-0.066317946,0.46824646,-0.017450318,-0.2205865,0.010100171,-0.00010701228,0.5028154,0.18634108,-0.19046569,0.53937244,0.7098486,-0.38705498,0.64411944,-0.6580875,-0.2338874,0.18697934,0.08554973,0.11242091,0.12646477,-0.06609167,-0.23937565,0.34993836,0.35767773,0.031882893,-0.24599674,-0.22001535,0.09269672,0.3004445,0.10217089,0.28675428,-0.76662433,-0.13567355,-0.42033753,0.35846063,-0.13432051,-0.57024735,0.2186793,-0.36524367,-0.029682215,0.367917,-0.056229327,-0.27143702,0.21679015,-0.04945672,-0.03193486,0.14835627
Oncocytoma,-0.15908878,0.14358558,-0.07339021,0.11206105,-0.19718133,0.047710188,-0.3252346,0.0057476433,0.20359597,-0.028491087,0.12038205,0.29069144,0.16582412,-0.12601733,0.18106358,-0.10102697,0.18767177,-0.049964946,0.15598755,-0.17488417,-0.1334026,-0.05276732,0.10085969,0.18684068,-0.098448075,-0.12831712,0.0710875,-0.18918325,0.09867315,-0.2891937,-0.09685882,-0.21790814,0.012343035,0.075073056,-0.17187618,0.16160998,-0.20393233,-0.10657991,-0.0630059,0.15035474,-0.014219655,-0.2062411,-0.091444544,0.1988681,-0.06519365,-0.031625632,0.22620408,-0.14544213,-0.012971479,-0.29159516,-0.070711784,-0.09034363,-0.078381315,-0.07909037,-0.20497523,0.22842665,-0.063283816,0.036627725,0.12115173,-0.028750382,0.17653467,-0.10349028,-0.06601217,0.2225163,-0.08989452,0.22592914,-0.24210791,0.074725665,0.0018017186,-0.16860554,0.061127108,0.00850211,0.03164607,-0.112147994,-0.18598756,0.25130132,-0.28315747,0.20382212,0.072993,-0.12721406,0.15231547,-0.13896708,-0.028086288,0.1945661,-0.007835912,-0.09074898,0.004814015,-0.0006712045,0.20885469,0.07777929,-0.079478815,0.22401907,0.29343227,-0.15975429,0.26627314,-0.2720024,-0.09629083,0.07802646,0.03599724,0.04593099,0.051809214,-0.0279648,-0.09972687,0.1455698,0.14761853,0.01385011,-0.10130058,-0.09051432,0.037890874,0.123838946,0.04294406,0.119391605,-0.31814393,-0.05680955,-0.17468542,0.14790352,-0.056211695,-0.23677512,0.089978665,-0.15069897,-0.011705726,0.15180863,-0.023890847,-0.113011695,0.089186184,-0.01990564,-0.012651975,0.060915254
skin cancer,-0.45623314,0.41231316,-0.20926493,0.3194556,-0.56551707,0.13473542,-0.93440807,0.015956387,0.58491945,-0.08126073,0.34613398,0.83171743,0.47437766,-0.36175397,0.5195711,-0.29090947,0.5415196,-0.14195026,0.4431604,-0.49882317,-0.38305295,-0.15168127,0.2852159,0.53228956,-0.2838263,-0.36711714,0.20521219,-0.5421713,0.28613362,-0.82718533,-0.2776813,-0.6235116,0.03566508,0.21755072,-0.49056098,0.46151814,-0.58510727,-0.30482617,-0.17906542,0.43133095,-0.044113364,-0.5902783,-0.2633001,0.5661021,-0.18543138,-0.092524245,0.64528894,-0.41263893,-0.038533248,-0.836709,-0.20189753,-0.25544602,-0.22689614,-0.22508113,-0.5889428,0.65754634,-0.18195108,0.103543155,0.3472039,-0.07820054,0.5091205,-0.30010435,-0.19187482,0.637739,-0.25693247,0.6474347,-0.6942567,0.21611898,0.0062000146,-0.48409352,0.17544816,0.023209738,0.08854188,-0.32398507,-0.5329927,0.7200685,-0.8071649,0.5857459,0.20861605,-0.3656796,0.43855673,-0.40103036,-0.08039683,0.55740845,-0.02188602,-0.25995943,0.014325814,-0.0023967247,0.5969399,0.22162104,-0.2260489,0.6414487,0.8426617,-0.46074226,0.76831144,-0.78161526,-0.27727994,0.2214111,0.09991945,0.1308821,0.15095429,-0.0783607,-0.28345424,0.41751912,0.4258248,0.041093018,-0.2918013,-0.259502,0.11453654,0.35560507,0.12332994,0.34213325,-0.91111916,-0.16244487,-0.49868107,0.42638415,-0.15865932,-0.67639685,0.25892615,-0.43376076,-0.035164595,0.43690854,-0.06749716,-0.32177347,0.25610402,-0.05901335,-0.03848669,0.17917393
medulloblastoma,-0.2703079,0.24324778,-0.12304334,0.18925525,-0.33375624,0.08002037,-0.5520166,0.008798194,0.34650928,-0.048606277,0.20414801,0.49214733,0.2809297,-0.21446386,0.30662528,-0.17151035,0.31986755,-0.08439844,0.26220608,-0.2952608,-0.2270753,-0.08914572,0.16882698,0.31496468,-0.167363,-0.21640421,0.12088689,-0.32107618,0.16885427,-0.4894402,-0.16356085,-0.3690677,0.0216823,0.12822534,-0.28925094,0.27207774,-0.34651142,-0.18073326,-0.10629855,0.25445953,-0.025784915,-0.34828907,-0.15634008,0.3348591,-0.11006052,-0.054279972,0.38176858,-0.24413659,-0.023506185,-0.4941265,-0.118702896,-0.1512488,-0.13377798,-0.1334977,-0.34770182,0.388384,-0.10705344,0.06164058,0.2058367,-0.04643207,0.30067205,-0.17713358,-0.11308291,0.37641716,-0.15238044,0.38215527,-0.41104493,0.12733458,0.0032028807,-0.28564852,0.10430253,0.014168271,0.052702077,-0.19121177,-0.31450224,0.4262209,-0.47734615,0.3458509,0.1238394,-0.21685322,0.25885856,-0.2367193,-0.04809152,0.33009127,-0.013459521,-0.15310961,0.009115016,-0.0020271768,0.35329446,0.13148354,-0.13405475,0.37973574,0.4977045,-0.2720532,0.4540772,-0.4616833,-0.16346772,0.1312765,0.059365388,0.07671247,0.088882305,-0.04675859,-0.16793397,0.24741693,0.25144964,0.024992187,-0.17205012,-0.15284477,0.06770385,0.20969743,0.073512524,0.20281118,-0.53912014,-0.096574664,-0.2951704,0.25171846,-0.09416814,-0.40022063,0.15258786,-0.2559895,-0.02035687,0.2578844,-0.040382653,-0.19062154,0.15086848,-0.0345123,-0.022385754,0.10574178
H. Pylori positive gastric cancer,-0.5591871,0.5057374,-0.2567499,0.39143997,-0.69355106,0.16494785,-1.145884,0.01973559,0.717006,-0.099453755,0.42459592,1.0195317,0.5814124,-0.44334102,0.6372277,-0.35688326,0.66419023,-0.17384085,0.54308444,-0.6113697,-0.46946344,-0.18617932,0.3494247,0.65238076,-0.34821397,-0.4502999,0.25183463,-0.66454226,0.351056,-1.0139769,-0.34063053,-0.76425016,0.043539915,0.26695105,-0.6016202,0.5659929,-0.71719295,-0.37354606,-0.21932818,0.52904916,-0.054323144,-0.72389066,-0.32265642,0.6937989,-0.22712943,-0.11365871,0.7909193,-0.5056558,-0.0471009,-1.0260612,-0.2477124,-0.31292155,-0.27843755,-0.27574936,-0.7222915,0.80643064,-0.22329791,0.12671846,0.42551154,-0.095614605,0.6244595,-0.36819232,-0.23548296,0.7820926,-0.3147974,0.7939908,-0.8510374,0.2651833,0.007826683,-0.593716,0.21491335,0.02822687,0.108309895,-0.3974841,-0.6536749,0.8826478,-0.9893675,0.71839625,0.25556844,-0.4481811,0.53792584,-0.4919134,-0.09837674,0.6832395,-0.02663019,-0.3189311,0.017400779,-0.0027501204,0.7316528,0.27151585,-0.27693167,0.78626984,1.0333694,-0.56514287,0.94228315,-0.958555,-0.34017837,0.27124232,0.12226493,0.16063513,0.18531427,-0.09586462,-0.347302,0.51171535,0.5223344,0.050216343,-0.35798028,-0.3183649,0.14075586,0.4361937,0.15102899,0.41927448,-1.1168835,-0.19897108,-0.61116874,0.52301997,-0.19430552,-0.8290663,0.31767392,-0.53202754,-0.04333438,0.5359155,-0.0825414,-0.3942989,0.3142015,-0.07259982,-0.047425017,0.21994144
serous ovarian cancers,-0.16279675,0.14611717,-0.074013345,0.11427079,-0.20063604,0.048572056,-0.33174422,0.005194991,0.20851037,-0.029462395,0.12254871,0.2965082,0.16933325,-0.12915446,0.18427762,-0.10287781,0.1918719,-0.051108778,0.1584427,-0.17814548,-0.13672665,-0.053424582,0.102243274,0.19010346,-0.10034251,-0.13014206,0.07239736,-0.19338803,0.10103463,-0.29490608,-0.09825513,-0.22239159,0.013177245,0.07670278,-0.17415552,0.16377586,-0.20861188,-0.10900529,-0.064322546,0.15291193,-0.014934775,-0.2095313,-0.09409586,0.20216084,-0.066574834,-0.032265805,0.23028322,-0.14760667,-0.014138988,-0.2970692,-0.07136406,-0.09162014,-0.08005752,-0.080699965,-0.20889266,0.2332008,-0.06418437,0.037440326,0.12403555,-0.028630413,0.1803799,-0.105995946,-0.06755286,0.22635731,-0.091955125,0.22981915,-0.24747676,0.076221615,0.0016314568,-0.17162779,0.06290212,0.008837634,0.032151382,-0.1145814,-0.18910332,0.25667945,-0.28796917,0.20776266,0.07476328,-0.13052833,0.15536033,-0.14194815,-0.02911853,0.19883446,-0.008336429,-0.09198826,0.0055823633,-0.0013267876,0.21297814,0.07945029,-0.08105338,0.22875622,0.29913712,-0.16319273,0.272447,-0.2774107,-0.0980458,0.07944022,0.036294945,0.0460949,0.05301525,-0.028525315,-0.10151983,0.14901792,0.1508179,0.015030591,-0.103188865,-0.09180294,0.0398345,0.12594326,0.044371903,0.12222051,-0.3246849,-0.058328778,-0.17804185,0.15100344,-0.057137046,-0.24128714,0.091529,-0.15365584,-0.011884011,0.15479669,-0.024588918,-0.115140766,0.090563245,-0.020356994,-0.013028358,0.06289792
cutaneous T-cell lymphoma,-0.44371778,0.40035662,-0.20270738,0.31042126,-0.54910946,0.13088912,-0.90789986,0.014992369,0.56898767,-0.07928953,0.3361184,0.80820477,0.46111625,-0.3519728,0.50452423,-0.28250492,0.5264458,-0.13807814,0.43018624,-0.48457468,-0.3726985,-0.14706798,0.27673367,0.5169249,-0.27569252,-0.35616174,0.19928344,-0.5271467,0.27824992,-0.8037497,-0.26938838,-0.60597485,0.0351061,0.21142866,-0.47581685,0.44764996,-0.56898993,-0.29644242,-0.17407465,0.41875976,-0.04311581,-0.57292914,-0.25645792,0.54962206,-0.18027256,-0.08986312,0.62673956,-0.4004735,-0.03812614,-0.81271064,-0.19560228,-0.24787505,-0.22050773,-0.2187685,-0.5720852,0.63901645,-0.17650418,0.1007027,0.33773503,-0.075544424,0.49487278,-0.29186004,-0.1865473,0.61920166,-0.24987313,0.628614,-0.6750049,0.20994675,0.0058442573,-0.47008482,0.17090112,0.022702718,0.085980035,-0.31490546,-0.5174306,0.69995344,-0.7837473,0.5690202,0.20296222,-0.35590097,0.42608827,-0.38976,-0.07848847,0.5419287,-0.021547154,-0.25215706,0.014437962,-0.0028168669,0.58002865,0.21546885,-0.21967861,0.6235034,0.81862825,-0.44781655,0.74709314,-0.75941414,-0.26926485,0.2150823,0.09684019,0.12660095,0.14675339,-0.076189324,-0.2753272,0.4061057,0.41389927,0.04060095,-0.28339458,-0.25174692,0.112087294,0.34522682,0.12027729,0.3327863,-0.8854721,-0.1581528,-0.48449227,0.41436493,-0.15407401,-0.65711755,0.25137588,-0.42138413,-0.034086697,0.4244598,-0.06577862,-0.3126143,0.24852335,-0.057343777,-0.037442453,0.17458424
Schwannoma tumors,-0.59463334,0.5375902,-0.27269402,0.41609716,-0.7372219,0.17529106,-1.2182859,0.020795893,0.7625161,-0.105807275,0.4513675,1.083837,0.61813706,-0.47152105,0.6773686,-0.37941593,0.70635563,-0.18480079,0.57706594,-0.64981323,-0.4993018,-0.19783169,0.37120196,0.69333035,-0.37022614,-0.4784993,0.2677359,-0.706607,0.3734366,-1.0779028,-0.36200753,-0.8125019,0.046455607,0.28392455,-0.63922054,0.6014039,-0.7626534,-0.3971748,-0.23314048,0.5623295,-0.057984836,-0.7693463,-0.34327888,0.73730975,-0.24144875,-0.12090112,0.84063596,-0.5372452,-0.050337903,-1.0907764,-0.26312762,-0.33244136,-0.29610068,-0.29310894,-0.7678936,0.8574879,-0.23730312,0.13470767,0.45248726,-0.10133142,0.6640654,-0.39166862,-0.25049642,0.8313084,-0.33472976,0.8439412,-0.9048976,0.2820017,0.008284443,-0.6311481,0.22864431,0.030033037,0.11506124,-0.42268878,-0.6947766,0.9384623,-1.0514581,0.7637482,0.2717719,-0.47670597,0.57194716,-0.5231205,-0.10470987,0.7264492,-0.02838564,-0.3388937,0.01867776,-0.0031144307,0.7777865,0.28863835,-0.29435116,0.8359419,1.0986208,-0.60097307,1.0021532,-1.0191078,-0.36164647,0.288249,0.12976211,0.17056222,0.1971359,-0.10184817,-0.36909553,0.54417425,0.55544585,0.05367004,-0.38059238,-0.3383218,0.15011793,0.4636564,0.16071744,0.44586697,-1.1874198,-0.21161966,-0.64966977,0.55614334,-0.20642963,-0.8812819,0.33769065,-0.5656701,-0.046106204,0.56978023,-0.08778418,-0.41907662,0.33394223,-0.07724215,-0.05051478,0.23418176
